ticket,order,time,time_msc,type,entry,magic,position_id,reason,volume,price,commission,swap,profit,fee,symbol,comment,external_id
3372578572,3415879436,1740759617,1740759617524,1,1,1001,3415831410,5,0.01,1.04131,0.0,0.0,0.45,0.0,EURUSD,[tp 1.04131],
3372578729,3415879606,1740759620,1740759620071,0,0,1001,3415879606,3,0.01,1.0413000000000001,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3372582797,3415883676,1740759659,1740759659313,1,1,1001,3415834146,5,0.01,1.04135,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04135],
3372582947,3415883822,1740759660,1740759660339,0,0,1001,3415883822,3,0.01,1.04139,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3372583814,3415884694,1740759666,1740759666275,1,1,1001,3415836390,5,0.01,1.04143,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04143],
3372584329,3415885214,1740759670,1740759670611,0,0,1001,3415885214,3,0.01,1.04139,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3372586114,3415886957,1740759687,1740759687563,1,1,1001,3415883822,4,0.01,1.04119,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04119],
3372586115,3415886958,1740759687,1740759687566,1,1,1001,3415885214,4,0.01,1.04119,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04119],
3372586393,3415887239,1740759690,1740759690873,0,0,1001,3415887239,3,0.01,1.04124,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3372587351,3415888208,1740759701,1740759701141,0,0,1001,3415888208,3,0.01,1.0412,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3372590696,3415891557,1740759728,1740759728855,1,1,1001,3415879606,4,0.01,1.0411,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04110],
3372590994,3415891856,1740759731,1740759731404,0,0,1001,3415891856,3,0.01,1.04114,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3372592136,3415893002,1740759740,1740759740374,1,1,1001,3415887239,4,0.01,1.04104,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04104],
3372592260,3415893128,1740759741,1740759741659,0,0,1001,3415893128,3,0.01,1.04105,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3372599143,3415900156,1740759808,1740759808834,1,1,1001,3415888208,4,0.01,1.041,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04100],
3372599501,3415900521,1740759811,1740759811993,0,0,1001,3415900521,3,0.01,1.04108,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3372650574,3415952789,1740760278,1740760278552,1,1,1001,3415891856,4,0.01,1.04094,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04094],
3372650961,3415953214,1740760282,1740760282427,0,0,1001,3415953214,3,0.01,1.04101,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3372657132,3415959555,1740760326,1740760326123,1,1,1001,3415893128,4,0.01,1.04085,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04085],
3372657135,3415959556,1740760326,1740760326126,1,1,1001,3415900521,4,0.01,1.04088,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04088],
3372657335,3415959762,1740760326,1740760326996,1,1,1001,3415847635,4,0.01,1.04084,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04084],
3372658440,3415960883,1740760332,1740760332707,0,0,1001,3415960883,3,0.01,1.04094,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3372659827,3415962337,1740760342,1740760342969,0,0,1001,3415962337,3,0.01,1.04095,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3372661104,3415963634,1740760353,1740760353231,0,0,1001,3415963634,3,0.01,1.04089,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3372714485,3416018360,1740760815,1740760815587,1,1,1001,3415953214,4,0.01,1.04081,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04081],
3372715440,3416019318,1740760823,1740760823535,0,0,1001,3416019318,3,0.01,1.04084,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3372715677,3416019560,1740760825,1740760825839,1,1,1001,3415846553,4,0.01,1.04078,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04078],
3372715685,3416019567,1740760825,1740760825861,1,1,1001,3415960883,4,0.01,1.04074,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04074],
3372715697,3416019569,1740760825,1740760825866,1,1,1001,3415962337,4,0.01,1.04075,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04075],
3372715936,3416019794,1740760827,1740760827391,1,1,1001,3415963634,4,0.01,1.04069,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04069],
3372716568,3416020447,1740760833,1740760833798,0,0,1001,3416020447,3,0.01,1.04074,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3372717740,3416021639,1740760844,1740760844055,0,0,1001,3416021639,3,0.01,1.04073,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3372718313,3416022237,1740760848,1740760848179,1,1,1001,3416019318,4,0.01,1.04061,0.0,0.0,-0.23,0.0,EURUSD,[sl 1.04061],
3372718753,3416022690,1740760851,1740760851031,1,1,1001,3416020447,4,0.01,1.04054,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04054],
3372718755,3416022691,1740760851,1740760851032,1,1,1001,3416021639,4,0.01,1.04053,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04053],
3372719230,3416023160,1740760854,1740760854315,0,0,1001,3416023160,3,0.01,1.04057,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3372720901,3416024872,1740760864,1740760864587,0,0,1001,3416024872,3,0.01,1.04042,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3372721451,3416025445,1740760869,1740760869698,1,1,1001,3416023160,4,0.01,1.04037,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04037],
3372722783,3416026785,1740760874,1740760874908,0,0,1001,3416026785,3,0.01,1.04048,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3372724007,3416028037,1740760885,1740760885168,0,0,1001,3416028037,3,0.01,1.04047,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3372726013,3416030044,1740760895,1740760895427,0,0,1001,3416030044,3,0.01,1.04047,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3372727546,3416031598,1740760905,1740760905691,0,0,1001,3416031598,3,0.01,1.04057,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3372752068,3416055770,1740760955,1740760955380,1,1,1001,3416031598,4,0.01,1.04037,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04037],
3372752211,3416055917,1740760955,1740760955959,0,0,1001,3416055917,3,0.01,1.0404,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3372778906,3416082906,1740761067,1740761067043,1,1,1001,3416026785,4,0.01,1.04028,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04028],
3372778915,3416082907,1740761067,1740761067048,1,1,1001,3416028037,4,0.01,1.04027,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04027],
3372778926,3416082908,1740761067,1740761067052,1,1,1001,3416030044,4,0.01,1.04027,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04027],
3372779503,3416083543,1740761069,1740761069997,1,1,1001,3416024872,4,0.01,1.04022,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04022],
3372780467,3416084522,1740761076,1740761076235,0,0,1001,3416084522,3,0.01,1.04027,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3372782110,3416086202,1740761086,1740761086506,0,0,1001,3416086202,3,0.01,1.04023,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3372782826,3416086946,1740761091,1740761091833,1,1,1001,3416055917,4,0.01,1.04015,0.0,0.0,-0.25,0.0,EURUSD,[sl 1.04015],
3372783507,3416087603,1740761096,1740761096783,0,0,1001,3416087603,3,0.01,1.04017,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3372787040,3416091161,1740761107,1740761107046,0,0,1001,3416091161,3,0.01,1.04017,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3372789917,3416094049,1740761117,1740761117537,0,0,1001,3416094049,3,0.01,1.04022,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3372847650,3416153094,1740761485,1740761485729,1,1,1001,3416087603,5,0.01,1.04064,0.0,0.0,0.47,0.0,EURUSD,[tp 1.04064],
3372847689,3416153130,1740761485,1740761485983,1,1,1001,3416091161,5,0.01,1.04067,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04067],
3372847984,3416153440,1740761487,1740761487860,0,0,1001,3416153440,3,0.01,1.04065,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3372848073,3416153529,1740761488,1740761488506,1,1,1001,3416094049,5,0.01,1.04069,0.0,0.0,0.47,0.0,EURUSD,[tp 1.04069],
3372848182,3416153645,1740761489,1740761489193,1,1,1001,3416086202,5,0.01,1.04073,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04073],
3372848515,3416153984,1740761491,1740761491689,1,1,1001,3416084522,5,0.01,1.04077,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04077],
3372849471,3416154965,1740761498,1740761498159,0,0,1001,3416154965,3,0.01,1.04085,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3372850872,3416156408,1740761508,1740761508444,0,0,1001,3416156408,3,0.01,1.04081,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3372852426,3416158021,1740761518,1740761518702,0,0,1001,3416158021,3,0.01,1.04088,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3372853909,3416159563,1740761529,1740761529061,0,0,1001,3416159563,3,0.01,1.04083,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3372858119,3416163898,1740761562,1740761562243,1,1,1001,3416158021,4,0.01,1.04068,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04068],
3372858133,3416163918,1740761562,1740761562517,1,1,1001,3416154965,4,0.01,1.04065,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04065],
3372858154,3416163944,1740761562,1740761562790,1,1,1001,3416159563,4,0.01,1.04063,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04063],
3372859082,3416164910,1740761569,1740761569811,0,0,1001,3416164910,3,0.01,1.04071,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3372860054,3416165922,1740761580,1740761580135,0,0,1001,3416165922,3,0.01,1.0407,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3372860892,3416166836,1740761590,1740761590411,0,0,1001,3416166836,3,0.01,1.04075,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3372938980,3416246265,1740762032,1740762032967,1,1,1001,3416153440,5,0.01,1.04115,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04115],
3372939837,3416247131,1740762037,1740762037814,1,1,1001,3416164910,5,0.01,1.04121,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04121],
3372939841,3416247132,1740762037,1740762037820,1,1,1001,3416165922,5,0.01,1.0412,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04120],
3372940384,3416247686,1740762040,1740762040739,0,0,1001,3416247686,3,0.01,1.04125,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3372940407,3416247709,1740762040,1740762040840,1,1,1001,3416166836,5,0.01,1.04125,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04125],
3372941993,3416249350,1740762051,1740762051003,0,0,1001,3416249350,3,0.01,1.04121,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3372943240,3416250637,1740762061,1740762061327,0,0,1001,3416250637,3,0.01,1.04111,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3372944961,3416252382,1740762071,1740762071637,0,0,1001,3416252382,3,0.01,1.0411299999999999,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3372950708,3416258327,1740762115,1740762115350,1,1,1001,3416156408,5,0.01,1.04131,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04131],
3372953338,3416261052,1740762132,1740762132537,0,0,1001,3416261052,3,0.01,1.04129,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3372970886,3416279039,1740762271,1740762271918,1,1,1001,3416250637,5,0.01,1.04161,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04161],
3372970989,3416279118,1740762271,1740762271967,1,1,1001,3416252382,5,0.01,1.04163,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04163],
3372971188,3416279331,1740762272,1740762272958,0,0,1001,3416279331,3,0.01,1.04163,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3372972714,3416280921,1740762283,1740762283226,0,0,1001,3416280921,3,0.01,1.04156,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3372973866,3416282112,1740762292,1740762292241,1,1,1001,3416279331,4,0.01,1.04143,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04143],
3372973989,3416282246,1740762293,1740762293489,0,0,1001,3416282246,3,0.01,1.0415,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3372975608,3416283746,1740762302,1740762302654,1,1,1001,3416280921,4,0.01,1.04136,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04136],
3372975741,3416283887,1740762303,1740762303762,0,0,1001,3416283887,3,0.01,1.04136,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3372989036,3416297605,1740762401,1740762401674,1,1,1001,3416247686,5,0.01,1.04172,0.0,0.0,0.47,0.0,EURUSD,[tp 1.04172],
3372989042,3416297611,1740762401,1740762401675,1,1,1001,3416249350,5,0.01,1.04171,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04171],
3372989842,3416298395,1740762404,1740762404761,0,0,1001,3416298395,3,0.01,1.04177,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3372989995,3416298548,1740762405,1740762405094,1,1,1001,3416261052,5,0.01,1.04179,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04179],
3372991911,3416300502,1740762415,1740762415027,0,0,1001,3416300502,3,0.01,1.04181,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3372993402,3416302276,1740762425,1740762425324,0,0,1001,3416302276,3,0.01,1.04176,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3372996269,3416305274,1740762442,1740762442035,1,1,1001,3416300502,4,0.01,1.04161,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04161],
3372996788,3416305810,1740762446,1740762446814,0,0,1001,3416305810,3,0.01,1.0416,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3372997434,3416306473,1740762451,1740762451521,1,1,1001,3416298395,4,0.01,1.04157,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04157],
3372997436,3416306474,1740762451,1740762451522,1,1,1001,3416302276,4,0.01,1.04156,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04156],
3372998115,3416307191,1740762457,1740762457072,0,0,1001,3416307191,3,0.01,1.04153,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3372999617,3416308733,1740762467,1740762467954,0,0,1001,3416308733,3,0.01,1.04156,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3373025203,3416335207,1740762695,1740762695287,1,1,1001,3416305810,4,0.01,1.0414,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04140],
3373025576,3416335590,1740762698,1740762698623,0,0,1001,3416335590,3,0.01,1.04146,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3373027067,3416337134,1740762710,1740762710665,1,1,1001,3416307191,4,0.01,1.04133,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04133],
3373027068,3416337135,1740762710,1740762710666,1,1,1001,3416308733,4,0.01,1.04136,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04136],
3373028036,3416338221,1740762718,1740762718898,0,0,1001,3416338221,3,0.01,1.04134,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3373029560,3416339790,1740762729,1740762729162,0,0,1001,3416339790,3,0.01,1.04133,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3373055965,3416366675,1740762930,1740762930088,1,1,1001,3416339790,5,0.01,1.04183,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04183],
3373056202,3416366924,1740762931,1740762931803,1,1,1001,3416283887,5,0.01,1.04186,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04186],
3373056207,3416366933,1740762931,1740762931804,1,1,1001,3416338221,5,0.01,1.04184,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04184],
3373094308,3416406462,1740763334,1740763334495,1,1,1001,3416282246,4,0.01,1.04127,0.0,0.0,-0.23,0.0,EURUSD,[sl 1.04127],
3373095302,3416407481,1740763346,1740763346304,1,1,1001,3416335590,4,0.01,1.04126,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04126],
3375804416,3419157677,1740987675,1740987675905,0,0,1001,3419157677,3,0.01,1.04171,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3375804816,3419158072,1740987686,1740987686484,0,0,1001,3419158072,3,0.01,1.0417399999999999,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3375805319,3419158577,1740987697,1740987697103,0,0,1001,3419158577,3,0.01,1.04172,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3375805838,3419159104,1740987707,1740987707460,0,0,1001,3419159104,3,0.01,1.04171,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3375806292,3419159598,1740987717,1740987717823,0,0,1001,3419159598,3,0.01,1.04172,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3375811269,3419164583,1740987834,1740987834667,1,1,1001,3419158072,4,0.01,1.04154,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04154],
3375811367,3419164680,1740987836,1740987836753,1,1,1001,3419157677,4,0.01,1.04151,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04151],
3375811369,3419164681,1740987836,1740987836757,1,1,1001,3419158577,4,0.01,1.04152,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04152],
3375811370,3419164682,1740987836,1740987836757,1,1,1001,3419159104,4,0.01,1.04151,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04151],
3375811420,3419164736,1740987838,1740987838121,0,0,1001,3419164736,3,0.01,1.04158,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3375811984,3419165305,1740987848,1740987848296,0,0,1001,3419165305,3,0.01,1.04158,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3375812396,3419165724,1740987858,1740987858493,0,0,1001,3419165724,3,0.01,1.04159,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3375812742,3419166072,1740987868,1740987868677,0,0,1001,3419166072,3,0.01,1.04157,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3375814053,3419167382,1740987901,1740987901104,1,1,1001,3419159598,4,0.01,1.04149,0.0,0.0,-0.23,0.0,EURUSD,[sl 1.04149],
3375814486,3419167820,1740987908,1740987908861,0,0,1001,3419167820,3,0.01,1.04149,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3375826178,3419179398,1740988149,1740988149350,1,1,1001,3419164736,4,0.01,1.04135,0.0,0.0,-0.23,0.0,EURUSD,[sl 1.04135],
3375826179,3419179403,1740988149,1740988149351,1,1,1001,3419165305,4,0.01,1.04138,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04138],
3375826180,3419179408,1740988149,1740988149351,1,1,1001,3419165724,4,0.01,1.04139,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04139],
3375826181,3419179412,1740988149,1740988149351,1,1,1001,3419166072,4,0.01,1.04137,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04137],
3375826827,3419180053,1740988159,1740988159389,0,0,1001,3419180053,3,0.01,1.04141,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3375827317,3419180535,1740988169,1740988169578,0,0,1001,3419180535,3,0.01,1.04139,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3375827779,3419180999,1740988179,1740988179820,0,0,1001,3419180999,3,0.01,1.0414,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3375828414,3419181634,1740988190,1740988190004,0,0,1001,3419181634,3,0.01,1.04136,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3375837773,3419190982,1740988409,1740988409816,1,1,1001,3419167820,4,0.01,1.04129,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04129],
3375838759,3419192011,1740988431,1740988431038,0,0,1001,3419192011,3,0.01,1.0413000000000001,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3375929610,3419282575,1740990058,1740990058458,1,1,1001,3419180053,4,0.01,1.04121,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04121],
3375929661,3419282617,1740990058,1740990058964,0,0,1001,3419282617,3,0.01,1.04124,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3375929688,3419282644,1740990059,1740990059390,1,1,1001,3419180999,4,0.01,1.0412,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04120],
3375930699,3419283637,1740990069,1740990069165,0,0,1001,3419283637,3,0.01,1.0413000000000001,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3375958898,3419312149,1740990705,1740990705725,1,1,1001,3419180535,4,0.01,1.04119,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04119],
3375959790,3419313039,1740990719,1740990719769,0,0,1001,3419313039,3,0.01,1.04125,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3375960126,3419313379,1740990724,1740990724518,1,1,1001,3419181634,4,0.01,1.04116,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04116],
3375960780,3419314033,1740990731,1740990731869,0,0,1001,3419314033,3,0.01,1.0412,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3375978417,3419331665,1740991017,1740991017436,1,1,1001,3419192011,4,0.01,1.0411,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04110],
3375978680,3419331959,1740991022,1740991022262,0,0,1001,3419331959,3,0.01,1.04117,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3375982318,3419335555,1740991093,1740991093139,1,1,1001,3419282617,4,0.01,1.04104,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04104],
3375982327,3419335559,1740991093,1740991093142,1,1,1001,3419283637,4,0.01,1.04104,0.0,0.0,-0.26,0.0,EURUSD,[sl 1.04104],
3375983154,3419336402,1740991112,1740991112474,0,0,1001,3419336402,3,0.01,1.04117,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3375983792,3419337042,1740991124,1740991124267,0,0,1001,3419337042,3,0.01,1.04118,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3375991754,3419345026,1740991296,1740991296513,1,1,1001,3419313039,4,0.01,1.041,0.0,0.0,-0.25,0.0,EURUSD,[sl 1.04100],
3375991762,3419345027,1740991296,1740991296521,1,1,1001,3419314033,4,0.01,1.041,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04100],
3375992110,3419345370,1740991304,1740991304633,0,0,1001,3419345370,3,0.01,1.04104,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3375992668,3419345940,1740991314,1740991314917,0,0,1001,3419345940,3,0.01,1.04104,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3375993015,3419346277,1740991321,1740991321199,1,1,1001,3419331959,4,0.01,1.04097,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04097],
3375993031,3419346281,1740991321,1740991321205,1,1,1001,3419336402,4,0.01,1.04097,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04097],
3375993034,3419346284,1740991321,1740991321206,1,1,1001,3419337042,4,0.01,1.04098,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04098],
3375993132,3419346382,1740991321,1740991321281,1,1,1001,3419345370,4,0.01,1.04084,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04084],
3375993138,3419346383,1740991321,1740991321284,1,1,1001,3419345940,4,0.01,1.04084,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04084],
3375993386,3419346624,1740991325,1740991325581,0,0,1001,3419346624,3,0.01,1.04088,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3375994024,3419347274,1740991336,1740991336539,0,0,1001,3419347274,3,0.01,1.04088,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3375994415,3419347687,1740991346,1740991346736,0,0,1001,3419347687,3,0.01,1.04093,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3375995229,3419348544,1740991360,1740991360522,0,0,1001,3419348544,3,0.01,1.04087,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3375996308,3419349654,1740991381,1740991381356,0,0,1001,3419349654,3,0.01,1.04081,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3376002118,3419355468,1740991506,1740991506596,1,1,1001,3419347687,4,0.01,1.04073,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04073],
3376002486,3419355833,1740991512,1740991512496,0,0,1001,3419355833,3,0.01,1.0408,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3376010694,3419364059,1740991647,1740991647931,1,1,1001,3419346624,4,0.01,1.04068,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04068],
3376010699,3419364060,1740991647,1740991647935,1,1,1001,3419347274,4,0.01,1.04068,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04068],
3376010703,3419364061,1740991647,1740991647935,1,1,1001,3419348544,4,0.01,1.04067,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04067],
3376010968,3419364323,1740991652,1740991652827,0,0,1001,3419364323,3,0.01,1.04073,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3376011708,3419365064,1740991663,1740991663982,0,0,1001,3419365064,3,0.01,1.0407,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3376012288,3419365641,1740991674,1740991674550,0,0,1001,3419365641,3,0.01,1.04073,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3376043259,3419396723,1740992152,1740992152398,1,1,1001,3419364323,5,0.01,1.0412,0.0,0.0,0.47,0.0,EURUSD,[tp 1.04120],
3376043262,3419396724,1740992152,1740992152399,1,1,1001,3419365064,5,0.01,1.0412,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04120],
3376043278,3419396736,1740992152,1740992152433,1,1,1001,3419365641,5,0.01,1.04123,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04123],
3376043547,3419397007,1740992155,1740992155858,0,0,1001,3419397007,3,0.01,1.04121,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3376044255,3419397732,1740992166,1740992166528,0,0,1001,3419397732,3,0.01,1.04116,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3376044882,3419398363,1740992177,1740992177184,0,0,1001,3419398363,3,0.01,1.04115,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3376046177,3419399680,1740992204,1740992204021,1,1,1001,3419397007,4,0.01,1.04101,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04101],
3376046428,3419399929,1740992207,1740992207438,0,0,1001,3419399929,3,0.01,1.04104,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3376046994,3419400490,1740992213,1740992213120,1,1,1001,3419397732,4,0.01,1.04096,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04096],
